date,close,high,low,open,volume,eur_usd,year,month,dayofweek,day_number,ma_7,ma_30,lag_1,lag_7
2015-10-01,1114.199951171875,1119.0,1113.300048828125,1115.199951171875,1181,1.1153,2015,10,3,272,1131.4571358816963,1127.6799886067708,1115.5,1125.0
2015-10-02,1137.0999755859375,1141.199951171875,1105.800048828125,1112.199951171875,323,1.116,2015,10,4,273,1132.2428501674108,1127.1499877929687,1114.199951171875,1131.5999755859375
2015-10-05,1138.0999755859375,1141.699951171875,1132.5,1137.0999755859375,226,1.1236,2015,10,0,276,1129.9999825613838,1126.4333211263022,1137.0999755859375,1153.800048828125
2015-10-06,1146.800048828125,1150.0,1136.300048828125,1136.300048828125,145,1.1224,2015,10,1,277,1130.1142752511162,1126.2133219401042,1138.0999755859375,1146.0
2015-10-07,1149.0,1152.9000244140625,1143.0,1147.5999755859375,104,1.1266,2015,10,2,278,1132.5428466796875,1126.5733235677083,1146.800048828125,1132.0
2015-10-08,1144.699951171875,1146.699951171875,1138.699951171875,1142.699951171875,138,1.1254,2015,10,3,279,1135.05712890625,1127.2433227539063,1149.0,1127.0999755859375
2015-10-09,1156.300048828125,1157.199951171875,1151.5999755859375,1151.5999755859375,22,1.1362,2015,10,4,280,1140.885707310268,1128.3733235677084,1144.699951171875,1115.5
2015-10-12,1164.9000244140625,1166.800048828125,1155.9000244140625,1155.9000244140625,40,1.1373,2015,10,0,283,1148.1285749162946,1129.4333251953126,1156.300048828125,1114.199951171875
2015-10-13,1165.800048828125,1166.199951171875,1154.9000244140625,1163.5,132,1.1374,2015,10,1,284,1152.2285853794642,1130.5733276367187,1164.9000244140625,1137.0999755859375
2015-10-14,1180.0999755859375,1189.0,1167.300048828125,1172.4000244140625,143,1.141,2015,10,2,285,1158.2285853794642,1131.9533284505208,1165.800048828125,1138.0999755859375
2015-10-15,1187.9000244140625,1188.300048828125,1177.800048828125,1184.199951171875,143,1.1439,2015,10,3,286,1164.1000104631696,1133.7999959309896,1180.0999755859375,1146.800048828125
2015-10-16,1183.5999755859375,1184.0999755859375,1176.199951171875,1182.5,243,1.136,2015,10,4,287,1169.0428641183037,1135.7966634114584,1187.9000244140625,1149.0
2015-10-19,1173.300048828125,1177.800048828125,1169.300048828125,1176.5,62,1.1333,2015,10,0,290,1173.1285923549108,1137.5533325195313,1183.5999755859375,1144.699951171875
2015-10-20,1178.0,1179.0999755859375,1168.699951171875,1168.699951171875,19,1.1373,2015,10,1,291,1176.2285853794642,1139.4733317057292,1173.300048828125,1156.300048828125
2015-10-21,1167.5999755859375,1176.4000244140625,1164.9000244140625,1175.9000244140625,41,1.1354,2015,10,2,292,1176.614292689732,1141.6533325195312,1178.0,1164.9000244140625
2015-10-22,1166.5999755859375,1168.5999755859375,1163.5,1166.199951171875,48,1.1313,2015,10,3,293,1176.7285679408483,1143.5566650390624,1167.5999755859375,1165.800048828125
2015-10-23,1163.300048828125,1178.699951171875,1163.300048828125,1166.199951171875,38,1.1084,2015,10,4,294,1174.328578404018,1145.55,1166.5999755859375,1180.0999755859375
2015-10-26,1167.0,1170.0,1163.800048828125,1165.0999755859375,176,1.1011,2015,10,0,297,1171.3428606305804,1147.5266682942708,1163.300048828125,1187.9000244140625
2015-10-27,1166.800048828125,1166.800048828125,1162.0,1164.5,302,1.1061,2015,10,1,298,1168.94287109375,1149.660001627604,1167.0,1183.5999755859375
2015-10-28,1177.0999755859375,1182.699951171875,1175.0999755859375,1175.0999755859375,217,1.1085,2015,10,2,299,1169.4857177734375,1151.5900024414063,1166.800048828125,1173.300048828125
2015-10-29,1147.199951171875,1162.0,1144.9000244140625,1158.0,329,1.093,2015,10,3,300,1165.0857107979912,1152.5866658528646,1177.0999755859375,1178.0
2015-10-30,1141.5,1147.5999755859375,1139.199951171875,1147.5,249,1.1017,2015,10,4,301,1161.357142857143,1152.7,1147.199951171875,1167.5999755859375
2015-11-02,1135.800048828125,1138.699951171875,1132.5999755859375,1137.9000244140625,180,1.1032,2015,11,0,304,1156.9571533203125,1152.7900024414062,1141.5,1166.5999755859375
2015-11-03,1114.199951171875,1134.699951171875,1114.199951171875,1133.300048828125,185,1.0976,2015,11,1,305,1149.9428536551338,1152.430000813802,1135.800048828125,1163.300048828125
2015-11-04,1106.5,1121.9000244140625,1106.5,1119.0,141,1.0935,2015,11,2,306,1141.2999965122767,1151.5933349609375,1114.199951171875,1167.0
2015-11-05,1104.4000244140625,1110.699951171875,1104.4000244140625,1107.9000244140625,84,1.0883,2015,11,3,307,1132.385707310268,1149.9466674804687,1106.5,1166.800048828125
2015-11-06,1087.5999755859375,1109.5,1084.800048828125,1105.199951171875,78,1.0864,2015,11,4,308,1119.5999930245537,1148.0,1104.4000244140625,1177.0999755859375
2015-11-09,1087.9000244140625,1088.5999755859375,1087.9000244140625,1088.5999755859375,5,1.0776,2015,11,0,311,1111.1285749162946,1146.5300008138022,1087.5999755859375,1147.199951171875
2015-11-10,1088.199951171875,1091.300048828125,1085.0,1090.0999755859375,18,1.0711,2015,11,1,312,1103.5142822265625,1145.2333333333333,1087.9000244140625,1141.5
2015-11-11,1084.699951171875,1091.4000244140625,1084.199951171875,1091.4000244140625,15,1.0716,2015,11,2,313,1096.2142682756696,1144.2066650390625,1088.199951171875,1135.800048828125
2015-11-12,1080.800048828125,1086.5999755859375,1080.800048828125,1086.0,4,1.0726,2015,11,3,314,1091.4428536551338,1143.0933349609375,1084.699951171875,1114.199951171875
2015-11-13,1080.800048828125,1085.9000244140625,1080.800048828125,1083.0999755859375,23,1.0764,2015,11,4,315,1087.7714320591517,1141.216670735677,1080.800048828125,1106.5
2015-11-16,1083.699951171875,1092.4000244140625,1083.699951171875,1092.0,11,1.0723,2015,11,0,318,1084.8142787388392,1139.4033365885416,1080.800048828125,1104.4000244140625
2015-11-17,1068.699951171875,1075.800048828125,1065.0999755859375,1075.5,6,1.067,2015,11,1,319,1082.1142752511162,1136.8,1083.699951171875,1087.5999755859375
2015-11-18,1068.800048828125,1071.9000244140625,1064.0,1064.0,5,1.0666,2015,11,2,320,1079.385707310268,1134.1266682942708,1068.699951171875,1087.9000244140625
2015-11-19,1078.0,1082.4000244140625,1077.4000244140625,1077.4000244140625,10,1.0687,2015,11,3,321,1077.9285714285713,1131.9033365885416,1068.800048828125,1088.199951171875
2015-11-20,1076.4000244140625,1082.9000244140625,1076.4000244140625,1082.9000244140625,5,1.0688,2015,11,4,322,1076.7428676060267,1129.2400024414062,1078.0,1084.699951171875
2015-11-23,1066.800048828125,1071.5,1066.800048828125,1070.0,57,1.0631,2015,11,0,325,1074.7428676060267,1125.9700032552084,1076.4000244140625,1080.800048828125
2015-11-24,1074.300048828125,1079.4000244140625,1073.199951171875,1073.199951171875,222,1.0651,2015,11,1,326,1073.8142961774554,1122.9200032552083,1066.800048828125,1080.800048828125
2015-11-25,1070.5,1072.0,1068.5,1070.199951171875,148662,1.0586,2015,11,2,327,1071.9285888671875,1119.266670735677,1074.300048828125,1083.699951171875
2015-11-27,1056.199951171875,1074.199951171875,1051.0999755859375,1070.699951171875,52133,1.058,2015,11,4,329,1070.1428745814733,1114.8766682942708,1070.5,1068.699951171875
2015-11-30,1065.800048828125,1068.4000244140625,1052.0999755859375,1056.5,4601,1.0579,2015,11,0,332,1069.7143031529017,1110.9500040690104,1056.199951171875,1068.800048828125
2015-12-01,1063.800048828125,1074.5999755859375,1063.4000244140625,1064.5999755859375,3441,1.06,2015,12,1,333,1067.6857386997767,1107.3000040690104,1065.800048828125,1078.0
2015-12-02,1054.199951171875,1069.5,1049.5999755859375,1068.699951171875,503,1.0612,2015,12,2,334,1064.5142996651787,1103.1733357747396,1063.800048828125,1076.4000244140625
2015-12-03,1061.699951171875,1064.5999755859375,1046.199951171875,1054.4000244140625,1161,1.0671,2015,12,3,335,1063.7857142857142,1099.6433349609374,1054.199951171875,1066.800048828125
2015-12-04,1084.5,1088.800048828125,1058.699951171875,1063.0,889,1.0902,2015,12,4,336,1065.2428501674108,1096.906669108073,1061.699951171875,1074.300048828125
2015-12-07,1076.4000244140625,1086.5,1067.4000244140625,1084.9000244140625,656,1.0809,2015,12,0,339,1066.0857107979912,1094.0100016276042,1084.5,1070.5
2015-12-08,1076.300048828125,1078.4000244140625,1069.5999755859375,1071.0,306,1.0875,2015,12,1,340,1068.9571533203125,1090.986669921875,1076.4000244140625,1056.199951171875
2015-12-09,1077.5999755859375,1086.0,1070.5999755859375,1075.0999755859375,386,1.0941,2015,12,2,341,1070.642857142857,1088.0133341471353,1076.300048828125,1065.800048828125
2015-12-10,1073.0999755859375,1076.300048828125,1071.699951171875,1073.0,226,1.0943,2015,12,3,342,1071.9714181082588,1084.5466674804688,1077.5999755859375,1063.800048828125
2015-12-11,1076.9000244140625,1079.4000244140625,1064.4000244140625,1067.800048828125,410,1.095,2015,12,4,343,1075.2142857142858,1082.2033365885416,1073.0999755859375,1054.199951171875
2015-12-14,1064.699951171875,1076.699951171875,1060.0,1074.0,509,1.0983,2015,12,0,346,1075.642857142857,1079.6433349609374,1076.9000244140625,1061.699951171875
2015-12-15,1062.9000244140625,1066.199951171875,1061.800048828125,1064.5999755859375,220,1.099,2015,12,1,347,1072.5571463448662,1077.2133341471354,1064.699951171875,1084.5
2015-12-16,1078.0,1078.699951171875,1064.300048828125,1064.800048828125,81,1.0933,2015,12,2,348,1072.7857142857142,1076.0066691080729,1062.9000244140625,1076.4000244140625
2015-12-17,1050.800048828125,1072.5999755859375,1050.5,1072.5999755859375,56,1.0841,2015,12,3,349,1069.142857142857,1074.1500040690105,1078.0,1076.300048828125
2015-12-18,1066.199951171875,1070.300048828125,1052.699951171875,1053.699951171875,253,1.0836,2015,12,4,350,1067.5142822265625,1072.8766682942708,1050.800048828125,1077.5999755859375
2015-12-21,1081.9000244140625,1081.9000244140625,1070.199951171875,1070.199951171875,26,1.087,2015,12,0,353,1068.7714320591517,1072.686669921875,1066.199951171875,1073.0999755859375
2015-12-22,1074.800048828125,1078.5999755859375,1073.800048828125,1078.5999755859375,106,1.0952,2015,12,1,354,1068.471435546875,1072.2500040690104,1081.9000244140625,1076.9000244140625
2015-12-23,1069.4000244140625,1074.800048828125,1069.4000244140625,1074.5,202,1.0916,2015,12,2,355,1069.1428745814733,1071.62333984375,1074.800048828125,1064.699951171875
2015-12-24,1077.199951171875,1077.800048828125,1073.5,1074.300048828125,24,1.0947,2015,12,3,356,1071.1857212611608,1071.37333984375,1069.4000244140625,1062.9000244140625
2015-12-28,1070.5,1098.800048828125,1070.5,1077.9000244140625,361,1.0962,2015,12,0,360,1070.114292689732,1071.0300048828126,1077.199951171875,1078.0
2015-12-29,1077.5,1079.699951171875,1077.5,1079.0999755859375,252,1.0952,2015,12,1,361,1073.9285714285713,1070.9200032552083,1070.5,1050.800048828125
2015-12-30,1060.0999755859375,1070.199951171875,1059.699951171875,1068.5999755859375,71,1.0926,2015,12,2,362,1073.0571463448662,1070.1333374023438,1077.5,1066.199951171875
2015-12-31,1060.300048828125,1062.0,1058.5,1061.9000244140625,10,1.0887,2015,12,3,363,1069.971435546875,1069.853340657552,1060.0999755859375,1081.9000244140625
2016-01-04,1075.0999755859375,1082.5,1063.199951171875,1063.4000244140625,143,1.0898,2016,1,0,367,1070.0142822265625,1070.063338216146,1060.300048828125,1074.800048828125
2016-01-05,1078.4000244140625,1081.5,1075.300048828125,1075.5999755859375,82,1.0746,2016,1,1,368,1071.2999965122767,1070.0766723632812,1075.0999755859375,1069.4000244140625
2016-01-06,1091.9000244140625,1093.699951171875,1081.5999755859375,1081.5999755859375,52,1.0742,2016,1,2,369,1073.4000069754463,1070.5933390299479,1078.4000244140625,1077.199951171875
2016-01-07,1107.699951171875,1109.4000244140625,1091.5999755859375,1091.5999755859375,122,1.0868,2016,1,3,370,1078.7142857142858,1071.956669108073,1091.9000244140625,1070.5
2016-01-08,1097.800048828125,1111.0999755859375,1093.0,1111.0999755859375,98,1.0861,2016,1,4,371,1081.614292689732,1072.7400024414062,1107.699951171875,1077.5
2016-01-11,1096.5,1107.9000244140625,1096.5,1105.699951171875,43,1.0888,2016,1,0,374,1086.8142961774554,1073.606669108073,1097.800048828125,1060.0999755859375
2016-01-12,1085.5999755859375,1098.5,1084.0,1093.800048828125,87,1.0836,2016,1,1,375,1090.4285714285713,1074.586669921875,1096.5,1060.300048828125
2016-01-13,1087.5,1093.9000244140625,1081.5,1081.5,50,1.0816,2016,1,2,376,1092.2000034877233,1075.3100016276042,1085.5999755859375,1075.0999755859375
2016-01-14,1073.9000244140625,1091.5,1073.699951171875,1091.5,59,1.0893,2016,1,3,377,1091.5571463448662,1075.6466674804688,1087.5,1078.4000244140625
2016-01-15,1091.5,1095.800048828125,1081.800048828125,1085.0,44,1.0914,2016,1,4,378,1091.5,1076.8900024414063,1073.9000244140625,1091.9000244140625
2016-01-19,1089.9000244140625,1094.4000244140625,1084.9000244140625,1089.800048828125,17,1.0868,2016,1,1,382,1088.9571533203125,1077.8300048828125,1091.5,1107.699951171875
2016-01-20,1107.0999755859375,1109.800048828125,1099.800048828125,1099.800048828125,30,1.0907,2016,1,2,383,1090.2857142857142,1078.5833374023437,1089.9000244140625,1097.800048828125
2016-01-21,1099.0999755859375,1103.5999755859375,1094.0999755859375,1103.5999755859375,16,1.0893,2016,1,3,384,1090.6571393694196,1079.3400024414063,1107.0999755859375,1096.5
2016-01-22,1097.199951171875,1103.199951171875,1097.199951171875,1098.0,4,1.0808,2016,1,4,385,1092.3142787388392,1080.0366658528646,1099.0999755859375,1085.5999755859375
2016-01-25,1106.199951171875,1109.300048828125,1099.300048828125,1099.300048828125,8,1.0815,2016,1,0,388,1094.9857003348213,1080.9899983723958,1097.199951171875,1087.5
2016-01-26,1121.699951171875,1121.699951171875,1114.300048828125,1115.0999755859375,181,1.0837,2016,1,1,389,1101.8142613002233,1082.6099975585937,1106.199951171875,1073.9000244140625
2016-01-27,1116.0999755859375,1117.800048828125,1115.800048828125,1117.800048828125,168706,1.0888,2016,1,2,390,1105.3285435267858,1083.9166625976563,1121.699951171875,1091.5
2016-01-28,1115.5999755859375,1125.699951171875,1109.800048828125,1125.4000244140625,52861,1.0903,2016,1,3,391,1108.999965122768,1085.613330078125,1116.0999755859375,1089.9000244140625
2016-01-29,1116.4000244140625,1118.5999755859375,1108.800048828125,1114.4000244140625,6955,1.092,2016,1,4,392,1110.3285435267858,1087.3966634114583,1115.5999755859375,1107.0999755859375
2016-02-01,1127.9000244140625,1130.0,1115.300048828125,1116.699951171875,1682,1.0884,2016,2,0,395,1114.442836216518,1089.0599975585938,1116.4000244140625,1099.0999755859375
2016-02-02,1127.300048828125,1131.4000244140625,1123.0,1128.300048828125,1230,1.0919,2016,2,1,396,1118.7428501674108,1091.6099975585937,1127.9000244140625,1097.199951171875
2016-02-03,1141.300048828125,1146.0,1125.0,1128.5,1630,1.0933,2016,2,2,397,1123.7571498325892,1094.1133341471354,1127.300048828125,1106.199951171875
2016-02-04,1157.5999755859375,1157.5999755859375,1141.0,1142.5,771,1.1206,2016,2,3,398,1128.8857247488838,1096.6366658528646,1141.300048828125,1121.699951171875
2016-02-05,1157.800048828125,1174.800048828125,1146.0,1155.5999755859375,877,1.1202,2016,2,4,399,1134.8428780691963,1099.4033325195312,1157.5999755859375,1116.0999755859375
2016-02-08,1197.9000244140625,1200.4000244140625,1165.0,1173.5,931,1.1101,2016,2,0,402,1146.6000279017858,1103.6866658528645,1157.800048828125,1115.5999755859375
2016-02-09,1198.699951171875,1199.199951171875,1186.699951171875,1188.699951171875,700,1.1236,2016,2,1,403,1158.3571602957588,1107.7366658528647,1197.9000244140625,1116.4000244140625
2016-02-10,1194.699951171875,1197.699951171875,1182.0999755859375,1189.800048828125,671,1.1257,2016,2,2,404,1167.9000069754463,1111.8766642252604,1198.699951171875,1127.9000244140625
2016-02-11,1247.9000244140625,1260.800048828125,1204.5999755859375,1205.5999755859375,995,1.1347,2016,2,3,405,1185.1285749162946,1117.5566650390624,1194.699951171875,1127.300048828125
2016-02-12,1239.0999755859375,1247.800048828125,1233.5,1247.800048828125,250,1.1275,2016,2,4,406,1199.0999930245537,1123.523331705729,1247.9000244140625,1141.300048828125
2016-02-16,1207.9000244140625,1233.5999755859375,1193.5999755859375,1233.0999755859375,422,1.1166,2016,2,1,410,1206.2857142857142,1128.4433308919272,1239.0999755859375,1157.5999755859375
2016-02-17,1211.0999755859375,1212.9000244140625,1196.5,1196.5,53,1.1136,2016,2,2,411,1213.8999895368304,1132.9766642252605,1207.9000244140625,1157.800048828125
2016-02-18,1226.0999755859375,1239.199951171875,1201.5999755859375,1209.5999755859375,315,1.1084,2016,2,3,412,1217.9285539899554,1137.8999959309897,1211.0999755859375,1197.9000244140625
2016-02-19,1230.4000244140625,1232.800048828125,1221.800048828125,1230.800048828125,76,1.1096,2016,2,4,413,1222.4571358816963,1142.5166625976562,1226.0999755859375,1198.699951171875
2016-02-22,1209.5,1226.0999755859375,1203.0,1226.0999755859375,280,1.1026,2016,2,0,416,1224.5714285714287,1145.9099975585937,1230.4000244140625,1194.699951171875
2016-02-23,1222.300048828125,1226.0999755859375,1207.4000244140625,1207.4000244140625,351,1.1002,2016,2,1,417,1220.9142892020088,1150.0599975585938,1209.5,1247.9000244140625
2016-02-24,1238.699951171875,1250.0999755859375,1230.0,1230.0,111,1.0981,2016,2,2,418,1220.857142857143,1154.7999959309896,1222.300048828125,1239.0999755859375
2016-02-25,1238.199951171875,1241.5,1235.0,1239.4000244140625,1349,1.1027,2016,2,3,419,1225.1857038225446,1159.8866617838542,1238.699951171875,1207.9000244140625
2016-02-26,1219.800048828125,1239.0999755859375,1212.199951171875,1232.4000244140625,656,1.1006,2016,2,4,420,1226.4285714285713,1164.2966634114584,1238.199951171875,1211.0999755859375
2016-02-29,1233.9000244140625,1241.0,1218.5999755859375,1218.5999755859375,580,1.0888,2016,2,0,423,1227.5428641183037,1169.6299967447917,1219.800048828125,1226.0999755859375
2016-03-01,1230.300048828125,1248.4000244140625,1229.0,1240.5,477,1.0872,2016,3,1,424,1227.5285818917412,1174.2566650390625,1233.9000244140625,1230.4000244140625
2016-03-02,1241.0999755859375,1242.5999755859375,1226.0,1232.800048828125,267,1.0856,2016,3,2,425,1232.0428641183037,1179.2966634114584,1230.300048828125,1209.5
2016-03-03,1257.4000244140625,1267.9000244140625,1238.0,1238.4000244140625,123,1.0901,2016,3,3,426,1237.0571463448662,1184.3066650390624,1241.0999755859375,1222.300048828125
2016-03-04,1269.9000244140625,1279.9000244140625,1250.9000244140625,1263.0,268,1.097,2016,3,4,427,1241.5142996651787,1190.0,1257.4000244140625,1238.699951171875
2016-03-07,1263.199951171875,1272.300048828125,1259.699951171875,1259.800048828125,67,1.0953,2016,3,0,430,1245.085728236607,1195.5333333333333,1269.9000244140625,1238.199951171875
